1,2,3,4,5,6,Match,rScore,bScore,iElo1,iElo2,iElo3,iElo4,iElo5,iElo6,rElo,bElo,rOdds,bOdds,fElo1,fElo2,fElo3,fElo4,fElo5,fElo6,status1,status2,status3,status4,status5,status6
Richard,Darre2655,mynamesjeff,Logan4476,waxton,AdamD,526,150,183,639.7513792257531,1341.8637235696322,1284.5154384289092,1608.9751454630753,1321.5902279425484,1353.3431950432805,1088.7101804080985,1427.9695228163012,0.0451545259862371,0.9548454740137629,636.6402804335415,1340.9881025369752,1283.639796800241,1609.8507806733828,1322.4658484241752,1354.2188156770046,Richard_L,Darre2655_L,mynamesjeff_L,Logan4476_W,waxton_W,AdamD_W
waxton,Darre2655,mynamesjeff,Logan4476,Richard,AdamD,525,201,161,1315.8879759994786,1336.161467872961,1278.813042432765,1614.6774977375196,660.6816489061006,1359.045448022433,1310.2874954350684,1211.4681982220177,0.7086481510112117,0.2913518489887883,1321.5902279425484,1341.8637235696322,1284.5154384289092,1608.9751454630753,639.7513792257531,1353.3431950432805,waxton_W,Darre2655_W,mynamesjeff_W,Logan4476_L,Richard_L,AdamD_L
waxton,Darre2655,mynamesjeff,Logan4476,Richard,AdamD,524,191,130,1309.332498810464,1329.6059861700824,1272.257392013847,1621.233095579248,685.5494603008829,1365.6009264573809,1303.7319589981312,1224.127827445837,0.6717249679502847,0.3282750320497153,1315.8879759994786,1336.161467872961,1278.813042432765,1614.6774977375196,660.6816489061006,1359.045448022433,waxton_W,Darre2655_W,mynamesjeff_W,Logan4476_L,Richard_L,AdamD_L
Darre2655,mynamesjeff,waxton,Logan4476,Richard,AdamD,523,179,162,1322.647020920208,1265.2982394203823,1302.373538572819,1628.192189790596,712.8425775769978,1372.5598880785196,1296.7729329711365,1237.8648851487044,0.6294473906998671,0.3705526093001329,1329.6059861700824,1272.257392013847,1309.332498810464,1621.233095579248,685.5494603008829,1365.6009264573809,Darre2655_W,mynamesjeff_W,waxton_W,Logan4476_L,Richard_L,AdamD_L
Darre2655,mynamesjeff,waxton,Logan4476,Richard,AdamD,522,163,151,1314.8728037535352,1257.5238033297733,1294.5993272632825,1635.9665576576656,744.3786570550318,1380.334101004764,1288.9986447821968,1253.5597719058203,0.5790205589937769,0.4209794410062231,1322.647020920208,1265.2982394203823,1302.373538572819,1628.192189790596,712.8425775769978,1372.5598880785196,Darre2655_W,mynamesjeff_W,waxton_W,Logan4476_L,Richard_L,AdamD_L
Darre2655,mynamesjeff,waxton,Logan4476,Richard,AdamD,521,154,161,1326.6754954408834,1269.3268426813838,1306.402009649149,1624.1636266491023,694.8407114077953,1368.5314160514688,1300.8014492571388,1229.1785847027888,0.6557044984051018,0.3442955015948982,1314.8728037535352,1257.5238033297733,1294.5993272632825,1635.9665576576656,744.3786570550318,1380.334101004764,Darre2655_L,mynamesjeff_L,waxton_L,Logan4476_W,Richard_W,AdamD_W
Logan4476,Darre2655,mynamesjeff,Richard,waxton,AdamD,520,201,155,1622.6800304223716,1325.1919306806967,1267.843232209441,701.2858005549714,1307.885573186354,1370.0149799262456,1405.2383977708366,1126.3954512225237,0.9247039084865069,0.0752960915134931,1624.1636266491023,1326.6754954408834,1269.3268426813838,694.8407114077953,1306.402009649149,1368.5314160514688,Logan4476_W,Darre2655_W,mynamesjeff_W,Richard_L,waxton_L,AdamD_L
Logan4476,Darre2655,mynamesjeff,Richard,waxton,AdamD,519,192,156,1621.1537276084998,1323.6656617290912,1266.3169140657917,708.1513421394559,1309.411840821865,1371.54124792503,1403.712101134461,1129.701476962117,0.9216212256908368,0.0783787743091632,1622.6800304223716,1325.1919306806967,1267.843232209441,701.2858005549714,1307.885573186354,1370.0149799262456,Logan4476_W,Darre2655_W,mynamesjeff_W,Richard_L,waxton_L,AdamD_L
Logan4476,Richard,AdamD,Darre2655,mynamesjeff,Poposor,518,154,206,1633.8341544160228,767.2313940333889,1384.2213721787507,1310.985529195063,1253.636354037788,1029.0361920108146,1261.7623068760545,1197.886025081222,0.6398085955975705,0.3601914044024294,1621.1537276084998,708.1513421394559,1371.54124792503,1323.6656617290912,1266.3169140657917,1082.2569022082894,Logan4476_L,Richard_L,AdamD_L,Darre2655_W,mynamesjeff_W,Poposor_W
Logan4476,Richard,AdamD,Darre2655,mynamesjeff,Poposor,517,125,179,1648.9983274997403,840.4374206700838,1399.3851667942488,1295.8217242216276,1238.472014306956,963.1596869387732,1296.2736383213578,1165.817808489119,0.7637556832430461,0.2362443167569539,1633.8341544160228,767.2313940333889,1384.2213721787507,1310.985529195063,1253.636354037788,1029.0361920108146,Logan4476_L,Richard_L,AdamD_L,Darre2655_W,mynamesjeff_W,Poposor_W
Logan4476,Richard,AdamD,Darre2655,mynamesjeff,Poposor,516,166,150,1643.8291176354196,814.572105627364,1394.2160918811328,1300.990802828095,1243.6412835929873,986.4114991396008,1284.2057717146388,1177.0145285202277,0.7239476866405076,0.2760523133594924,1648.9983274997403,840.4374206700838,1399.3851667942488,1295.8217242216276,1238.472014306956,963.1596869387732,Logan4476_W,Richard_W,AdamD_W,Darre2655_L,mynamesjeff_L,Poposor_L
Logan4476,Darre2655,Richard,TREvan10695,mynamesjeff,waxton,515,204,146,1640.8855234328882,1298.0472868101183,799.3007479822461,594.8245362393906,1246.584913190429,1312.3553537427558,1246.0778527417508,1051.2549343908586,0.8522463769894378,0.1477536230105621,1643.8291176354196,1300.990802828095,814.572105627364,590.32528874686,1243.6412835929873,1309.411840821865,Logan4476_W,Darre2655_W,Richard_W,TREvan10695_L,mynamesjeff_L,waxton_L
Logan4476,Darre2655,Richard,TREvan10695,mynamesjeff,waxton,514,150,145,1638.052662125084,1295.2145042087438,784.0578365302955,599.223434681644,1249.4178101294012,1315.1881332263715,1239.108334288041,1054.609792679139,0.8401664619386096,0.1598335380613904,1640.8855234328882,1298.0472868101183,799.3007479822461,594.8245362393906,1246.584913190429,1312.3553537427558,Logan4476_W,Darre2655_W,Richard_W,TREvan10695_L,mynamesjeff_L,waxton_L
Logan4476,Darre2655,Richard,TREvan10695,mynamesjeff,waxton,513,166,177,1654.6321055464384,1311.7934657969315,876.6104093093121,573.0568630527106,1232.838148577474,1298.609190724803,1281.011993550894,1034.8347341183292,0.9015205302220428,0.0984794697779573,1638.052662125084,1295.2145042087438,784.0578365302955,599.223434681644,1249.4178101294012,1315.1881332263715,Logan4476_L,Darre2655_L,Richard_L,TREvan10695_W,mynamesjeff_W,waxton_W
Richard,Darre2655,waxton,TREvan10695,mynamesjeff,Poposor,512,160,148,863.6520338575853,1309.5567356463484,1296.3724632677863,576.6466281917761,1235.0749775092363,996.833006206038,1156.5270775905733,936.1848706356836,0.878879516249038,0.1211204837509619,876.6104093093121,1311.7934657969315,1298.609190724803,573.0568630527106,1232.838148577474,986.4114991396008,Richard_W,Darre2655_W,waxton_W,TREvan10695_L,mynamesjeff_L,Poposor_L
Richard,Darre2655,waxton,TREvan10695,mynamesjeff,Poposor,511,171,157,848.6610534762665,1307.0640834601215,1293.8798142214764,580.7165266746786,1237.5677448456636,1008.8667339664632,1149.8683170526217,942.3836684956018,0.8660197221679601,0.1339802778320399,863.6520338575853,1309.5567356463484,1296.3724632677863,576.6466281917761,1235.0749775092363,996.833006206038,Richard_W,Darre2655_W,waxton_W,TREvan10695_L,mynamesjeff_L,Poposor_L
Richard,waxton,Poposor,Logan4476,TREvan10695,Darre2655,510,166,207,883.9656523752354,1299.5332057377009,1037.155507440828,1648.9785354391893,571.3212476308192,1301.4106844947166,1073.551455184588,1173.9034891882418,0.2885136852467086,0.7114863147532914,848.6610534762665,1293.8798142214764,1008.8667339664632,1654.6321055464384,580.7165266746786,1307.0640834601215,Richard_L,waxton_L,Poposor_L,Logan4476_W,TREvan10695_W,Darre2655_W
Richard,waxton,Poposor,Logan4476,TREvan10695,Darre2655,509,138,187,930.9478579844016,1306.7765577719765,1074.7350315451056,1641.7349440553824,559.0629793863885,1294.1673224769722,1104.1531491004944,1164.9884153062476,0.3665186482320964,0.6334813517679037,883.9656523752354,1299.5332057377009,1037.155507440828,1648.9785354391893,571.3212476308192,1301.4106844947166,Richard_L,waxton_L,Poposor_L,Logan4476_W,TREvan10695_W,Darre2655_W
Logan4476,TREvan10695,Richard,Darre2655,waxton,Poposor,508,131,170,1645.47329984035,565.5084794472508,956.1388746331006,1290.4290905139455,1303.0383311984676,1054.6199980796682,1055.7068846402335,1216.0291399306936,0.1912336319819199,0.80876636801808,1641.7349440553824,559.0629793863885,930.9478579844016,1294.1673224769722,1306.7765577719765,1074.7350315451056,Logan4476_L,TREvan10695_L,Richard_L,Darre2655_W,waxton_W,Poposor_W
Logan4476,TREvan10695,Richard,Darre2655,waxton,Poposor,507,148,200,1650.0459964828876,573.544912953003,988.159821045478,1285.856552299101,1298.4657998794032,1029.0936704526569,1070.583576827123,1204.47200754372,0.2307189848867022,0.7692810151132977,1645.47329984035,565.5084794472508,956.1388746331006,1290.4290905139455,1303.0383311984676,1054.6199980796682,Logan4476_L,TREvan10695_L,Richard_L,Darre2655_W,waxton_W,Poposor_W
TREvan10695,DylanVibes,waxton,Darre2655,mynamesjeff,Poposor,506,136,173,583.4112870510018,1311.023746886567,1303.970321718485,1280.3520217766409,1232.0629499498798,997.2034833052516,1066.135118552018,1169.872818343924,0.2823031155530643,0.7176968844469357,573.544912953003,1270.9553358480182,1298.4657998794032,1285.856552299101,1237.5677448456636,1029.0936704526569,TREvan10695_L,DylanVibes_L,waxton_L,Darre2655_W,mynamesjeff_W,Poposor_W
TREvan10695,DylanVibes,waxton,Darre2655,mynamesjeff,Poposor,505,173,196,596.181739985543,1363.8697219203673,1310.952969448363,1273.3693625246613,1225.079939897092,955.2093125033108,1090.3348104514246,1151.219538308355,0.3664153605697549,0.6335846394302451,583.4112870510018,1311.023746886567,1303.970321718485,1280.3520217766409,1232.0629499498798,997.2034833052516,TREvan10695_L,DylanVibes_L,waxton_L,Darre2655_W,mynamesjeff_W,Poposor_W
Logan4476,TREvan10695,DylanVibes,Richard,waxton,Poposor,504,152,128,1642.9757177238937,582.9817871895192,1308.2252519311198,1039.6237138194354,1318.022980957237,999.36049264456,1178.0609189481777,1119.0023958070774,0.6297630177092951,0.3702369822907049,1650.0459964828876,596.181739985543,1363.8697219203673,988.159821045478,1310.952969448363,955.2093125033108,Logan4476_W,TREvan10695_W,DylanVibes_W,Richard_L,waxton_L,Poposor_L
Logan4476,TREvan10695,DylanVibes,Richard,waxton,Poposor,503,164,150,1632.2411349631652,562.5123900042331,1220.347784476536,1120.8618162551732,1328.757139285881,1068.9849431977534,1138.367103147978,1172.8679662462691,0.4230373445658445,0.5769626554341555,1642.9757177238937,582.9817871895192,1308.2252519311198,1039.6237138194354,1318.022980957237,999.36049264456,Logan4476_W,TREvan10695_W,DylanVibes_W,Richard_L,waxton_L,Poposor_L
Logan4476,TREvan10695,DylanVibes,Richard,waxton,Poposor,502,181,181,1630.44873911887,559.0197234763472,1205.0817075149407,1134.9682699094433,1330.5494609993918,1081.0629707347773,1131.516723370053,1182.193567214537,0.3879799204872056,0.6120200795127944,1632.2411349631652,562.5123900042331,1220.347784476536,1120.8618162551732,1328.757139285881,1068.9849431977534,Logan4476_T,TREvan10695_T,DylanVibes_T,Richard_T,waxton_T,Poposor_T
Richard,Darre2655,Poposor,Logan4476,mynamesjeff,waxton,501,124,174,1155.199944591321,1275.840648716411,1098.3690925211304,1627.977350195162,1222.6085238364412,1328.0781789928296,1176.4698952762872,1392.888017674811,0.1249281786841762,0.8750718213158238,1134.9682699094433,1273.3693625246613,1081.0629707347773,1630.44873911887,1225.079939897092,1330.5494609993918,Richard_L,Darre2655_L,Poposor_L,Logan4476_W,mynamesjeff_W,waxton_W
Richard,Darre2655,Poposor,Logan4476,mynamesjeff,waxton,500,163,219,1179.737699127185,1278.721521732738,1119.3394502924064,1625.0963519082725,1219.7274924589717,1325.1973110798876,1192.5995570507764,1390.0070518157106,0.1448502207856025,0.8551497792143974,1155.199944591321,1275.840648716411,1098.3690925211304,1627.977350195162,1222.6085238364412,1328.0781789928296,Richard_L,Darre2655_L,Poposor_L,Logan4476_W,mynamesjeff_W,waxton_W
Logan4476,waxton,AdamD,Richard,Darre2655,Poposor,499,207,140,1623.0465640324155,1323.1476202322926,1392.1664007052889,1197.9051044534942,1280.7712163784277,1134.8518903189913,1446.120194989999,1204.509403716971,0.8978134041680426,0.1021865958319574,1625.0963519082725,1325.1973110798876,1394.2160918811328,1179.737699127185,1278.721521732738,1119.3394502924064,Logan4476_W,waxton_W,AdamD_W,Richard_L,Darre2655_L,Poposor_L
Logan4476,waxton,AdamD,Richard,Darre2655,Poposor,498,211,155,1620.730867287666,1320.8320381476888,1389.8508182327864,1219.2672968561735,1283.0868029513124,1153.076659637359,1443.804574556047,1218.476919814948,0.8835723893532916,0.1164276106467083,1623.0465640324155,1323.1476202322926,1392.1664007052889,1197.9051044534942,1280.7712163784277,1134.8518903189913,Logan4476_W,waxton_W,AdamD_W,Richard_L,Darre2655_L,Poposor_L
Richard,waxton,Logan4476,TREvan10695,DylanVibes,AdamD,497,177,143,1209.9991378589343,1319.867006085764,1619.7657852411123,560.9424018787522,1213.635255079043,1390.8158504638106,1383.210643061937,1055.1311691405351,0.9503061010563876,0.0496938989436123,1219.2672968561735,1320.8320381476888,1620.730867287666,559.0197234763472,1205.0817075149407,1389.8508182327864,Richard_W,waxton_W,Logan4476_W,TREvan10695_L,DylanVibes_L,AdamD_L
Richard,waxton,Logan4476,TREvan10695,DylanVibes,AdamD,496,213,196,1200.0,1318.867091977362,1618.7658169575952,562.9802470893761,1222.859871696572,1391.8157647554883,1379.210969644986,1059.2186278471454,0.9467563126716388,0.0532436873283612,1209.9991378589343,1319.867006085764,1619.7657852411123,560.9424018787522,1213.635255079043,1390.8158504638106,Richard_W,waxton_W,Logan4476_W,TREvan10695_L,DylanVibes_L,AdamD_L
Logan4476,Josh4910,DylanVibes,TREvan10695,waxton,AdamD,495,208,183,1617.601925830886,1362.0213916405835,1211.6825058647062,565.4077490033906,1320.0309171460965,1392.9795901473603,1397.1019411120587,1092.8060854322823,0.9391738530396356,0.0608261469603643,1618.7658169575952,1363.1959350414531,1222.859871696572,562.9802470893761,1318.867091977362,1391.8157647554883,Logan4476_W,Josh4910_W,DylanVibes_W,TREvan10695_L,waxton_L,AdamD_L
Logan4476,Josh4910,DylanVibes,TREvan10695,waxton,AdamD,494,195,186,1616.433605576011,1360.841886458299,1200.0,567.9028652753839,1321.199168144854,1394.147841380413,1392.4251640114364,1094.4166249335503,0.935861924765338,0.0641380752346619,1617.601925830886,1362.0213916405835,1211.6825058647062,565.4077490033906,1320.0309171460965,1392.9795901473603,Logan4476_W,Josh4910_W,DylanVibes_W,TREvan10695_L,waxton_L,AdamD_L
TREvan10695,waxton,Hayter1023,Logan4476,Josh4910,AdamD,493,147,156,569.2907661579272,1321.833478931807,1370.377272468499,1615.799255455204,1360.2011838835658,1393.5135304603928,1087.167172519411,1456.5046565997209,0.034824256395403,0.965175743604597,567.9028652753839,1321.199168144854,1369.7292259409653,1616.433605576011,1360.841886458299,1394.147841380413,TREvan10695_L,waxton_L,Hayter1023_L,Logan4476_W,Josh4910_W,AdamD_W
TREvan10695,waxton,Hayter1023,Logan4476,Josh4910,AdamD,492,155,195,570.8417557644357,1322.5250432927571,1371.0845016348803,1615.107646236303,1359.502330064042,1392.8219659476863,1088.1504335640243,1455.8106474160104,0.0353348992006885,0.9646651007993114,569.2907661579272,1321.833478931807,1370.377272468499,1615.799255455204,1360.2011838835658,1393.5135304603928,TREvan10695_L,waxton_L,Hayter1023_L,Logan4476_W,Josh4910_W,AdamD_W
Logan4476,mynamesjeff,AdamD,Josh4910,waxton,Hayter1023,491,167,175,1627.3932096758006,1232.012950016003,1405.1066986892513,1347.0821527343714,1310.2403133710052,1358.5086997124,1421.5042861270183,1338.6103886059254,0.6782163527746644,0.3217836472253356,1615.107646236303,1219.7274924589717,1392.8219659476863,1359.502330064042,1322.5250432927571,1371.0845016348803,Logan4476_L,mynamesjeff_L,AdamD_L,Josh4910_W,waxton_W,Hayter1023_W
Logan4476,mynamesjeff,AdamD,Josh4910,waxton,Hayter1023,490,193,159,1620.6128666127163,1225.232668078317,1398.3268351837694,1353.9402076971062,1317.0201752486237,1365.4565959442943,1414.724123291601,1345.4723262966747,0.6508740529688598,0.3491259470311402,1627.3932096758006,1232.012950016003,1405.1066986892513,1347.0821527343714,1310.2403133710052,1358.5086997124,Logan4476_W,mynamesjeff_W,AdamD_W,Josh4910_L,waxton_L,Hayter1023_L
TREvan10695,Poposor,AdamD,Logan4476,Josh4910,waxton,489,175,208,572.1738374868522,1157.818280994495,1398.906020487499,1620.0336384561306,1353.3540352717705,1316.4409900903586,1042.9660463229486,1429.94288793942,0.0298677598036284,0.9701322401963716,570.8417557644357,1153.076659637359,1398.3268351837694,1620.6128666127163,1353.9402076971062,1317.0201752486237,TREvan10695_L,Poposor_L,AdamD_L,Logan4476_W,Josh4910_W,waxton_W
TREvan10695,Poposor,AdamD,Logan4476,Josh4910,waxton,488,145,189,573.5962090098017,1162.952303016374,1399.5087833044502,1619.4308289892376,1352.7436662216694,1315.8382274317612,1045.3524317768754,1429.3375742142227,0.0306574011122003,0.9693425988877996,572.1738374868522,1157.818280994495,1398.906020487499,1620.0336384561306,1353.3540352717705,1316.4409900903586,TREvan10695_L,Poposor_L,AdamD_L,Logan4476_W,Josh4910_W,waxton_W
Logan4476,waxton,Hayter1023,TREvan10695,mynamesjeff,AdamD,487,189,143,1618.722654820127,1315.1301107832903,1364.7301213644662,575.3115066667549,1225.9408305893985,1400.2169001475147,1432.8609623226278,1067.1564124678891,0.9640605909153463,0.0359394090846535,1619.4308289892376,1315.8382274317612,1365.4565959442943,573.5962090098017,1225.232668078317,1399.5087833044502,Logan4476_W,waxton_W,Hayter1023_W,TREvan10695_L,mynamesjeff_L,AdamD_L
Logan4476,waxton,Hayter1023,TREvan10695,mynamesjeff,AdamD,486,188,178,1618.055074132899,1314.4625868150129,1364.0444953271829,576.9721741304342,1226.6083997810797,1400.8844243076742,1432.1873854250316,1068.154999406396,0.9635358276950302,0.0364641723049697,1618.722654820127,1315.1301107832903,1364.7301213644662,575.3115066667549,1225.9408305893985,1400.2169001475147,Logan4476_W,waxton_W,Hayter1023_W,TREvan10695_L,mynamesjeff_L,AdamD_L
Logan4476,TREvan10695,Josh4910,Poposor,waxton,AdamD,485,140,187,1624.665209141254,593.8680240131365,1359.4404596612908,1104.3686879070904,1307.8530392628218,1394.2748747681032,1192.6578976052272,1268.832200646005,0.3351133563982129,0.6648866436017871,1618.055074132899,576.9721741304342,1352.7436662216694,1162.952303016374,1314.4625868150129,1400.8844243076742,Logan4476_L,TREvan10695_L,Josh4910_L,Poposor_W,waxton_W,AdamD_W
Logan4476,TREvan10695,Josh4910,Poposor,waxton,AdamD,484,157,160,1631.8612677025335,612.7768488862034,1366.7351997402643,1037.9882912352195,1300.6576496620228,1387.0794829041931,1203.7911054430003,1241.9084746004785,0.4151184010631444,0.5848815989368557,1624.665209141254,593.8680240131365,1359.4404596612908,1104.3686879070904,1307.8530392628218,1394.2748747681032,Logan4476_L,TREvan10695_L,Josh4910_L,Poposor_W,waxton_W,AdamD_W
Logan4476,TREvan10695,Josh4910,Poposor,waxton,AdamD,483,160,160,1630.1871627840835,608.2524607368674,1365.0370808299365,1054.0648115999634,1302.3315917899934,1388.7534255828882,1201.1589014502958,1248.3832763242815,0.3953786775708209,0.604621322429179,1631.8612677025335,612.7768488862034,1366.7351997402643,1037.9882912352195,1300.6576496620228,1387.0794829041931,Logan4476_W,TREvan10695_W,Josh4910_W,Poposor_L,waxton_L,AdamD_L
Logan4476,TREvan10695,Josh4910,Poposor,waxton,AdamD,482,199,173,1615.5921505687122,567.6648153332121,1350.223077436597,1200.0,1316.92511946756,1403.3469582826858,1177.8266811128403,1306.757359250082,0.2387284332669189,0.761271566733081,1630.1871627840835,608.2524607368674,1365.0370808299365,1054.0648115999634,1302.3315917899934,1388.7534255828882,Logan4476_W,TREvan10695_W,Josh4910_W,Poposor_L,waxton_L,AdamD_L
